    ,predict            ,ground_truth
400 ,34.091243743896484 ,37.20000076293945
401 ,37.38594436645508  ,38.400001525878906
402 ,37.98293685913086  ,39.0
403 ,38.376853942871094 ,39.400001525878906
404 ,38.62983322143555  ,39.79999923706055
405 ,38.96689224243164  ,40.0
406 ,39.131988525390625 ,40.10000228881836
407 ,39.21052932739258  ,40.20000076293945
408 ,39.27446746826172  ,40.20000076293945
409 ,39.248714447021484 ,40.400001525878906
410 ,39.46406555175781  ,40.5
411 ,39.5398063659668   ,40.79999923706055
412 ,39.804840087890625 ,40.900001525878906
413 ,39.893348693847656 ,41.10000228881836
414 ,40.0272102355957   ,41.20000076293945
415 ,40.085777282714844 ,41.400001525878906
416 ,40.25886154174805  ,41.60000228881836
417 ,40.41130447387695  ,41.70000076293945
418 ,40.54235076904297  ,41.5
419 ,40.343936920166016 ,41.5
420 ,40.32328796386719  ,41.5
421 ,40.33000946044922  ,41.400001525878906
422 ,40.24457550048828  ,41.29999923706055
423 ,40.173213958740234 ,41.29999923706055
424 ,40.14999771118164  ,40.79999923706055
425 ,39.68033981323242  ,40.5
426 ,39.47875213623047  ,40.29999923706055
427 ,39.29790115356445  ,40.20000076293945
428 ,39.27177810668945  ,40.20000076293945
429 ,39.27391052246094  ,37.5
430 ,36.412635803222656 ,33.60000228881836
431 ,32.603492736816406 ,32.29999923706055
432 ,32.00925827026367  ,31.700000762939453
433 ,31.694976806640625 ,31.80000114440918
434 ,31.97722053527832  ,32.0
435 ,32.056854248046875 ,32.20000076293945
436 ,32.12107849121094  ,32.29999923706055
437 ,32.16947937011719  ,32.400001525878906
438 ,32.26557159423828  ,32.5
439 ,32.27513885498047  ,32.5
440 ,32.29107666015625  ,32.60000228881836
441 ,32.4373664855957   ,32.5
442 ,32.32094955444336  ,32.5
443 ,32.28987503051758  ,32.60000228881836
444 ,32.43299865722656  ,32.60000228881836
445 ,32.38399124145508  ,32.79999923706055
446 ,32.615936279296875 ,33.5
447 ,33.43632507324219  ,40.400001525878906
448 ,40.63619613647461  ,43.29999923706055
449 ,41.989280700683594 ,43.0
450 ,41.58759307861328  ,41.400001525878906
451 ,40.28031539916992  ,41.10000228881836
452 ,40.18838882446289  ,40.400001525878906
453 ,39.61823272705078  ,40.60000228881836
454 ,39.888954162597656 ,40.5
455 ,39.73556900024414  ,40.400001525878906
456 ,39.68305206298828  ,40.5
457 ,39.76419448852539  ,40.79999923706055
458 ,40.02212142944336  ,40.900001525878906
459 ,40.06510543823242  ,40.79999923706055
460 ,39.968685150146484 ,41.10000228881836
461 ,40.21748352050781  ,41.10000228881836
462 ,40.22947311401367  ,41.0
463 ,40.12322998046875  ,40.79999923706055
464 ,39.96004104614258  ,41.10000228881836
465 ,40.256900787353516 ,40.900001525878906
466 ,40.026493072509766 ,40.60000228881836
467 ,39.80308532714844  ,40.60000228881836
468 ,39.826507568359375 ,40.5
469 ,39.75874328613281  ,40.79999923706055
470 ,40.041046142578125 ,41.0
471 ,40.177581787109375 ,40.70000076293945
472 ,39.85658645629883  ,40.60000228881836
473 ,39.80242156982422  ,40.5
474 ,39.752708435058594 ,40.400001525878906
475 ,39.689796447753906 ,40.60000228881836
476 ,39.863285064697266 ,40.5
477 ,39.73008728027344  ,35.400001525878906
478 ,34.49336242675781  ,32.20000076293945
479 ,31.75078010559082  ,31.80000114440918
480 ,32.03910827636719  ,31.899999618530273
481 ,32.062686920166016 ,31.899999618530273
482 ,31.95660400390625  ,31.899999618530273
483 ,31.94710922241211  ,32.0
484 ,32.0451545715332   ,31.899999618530273
485 ,31.88960838317871  ,31.899999618530273
486 ,31.957002639770508 ,32.0
487 ,32.08325958251953  ,32.0
488 ,32.01171112060547  ,32.0
489 ,32.0087890625      ,32.10000228881836
490 ,32.134803771972656 ,32.20000076293945
491 ,32.182289123535156 ,32.20000076293945
492 ,32.15850830078125  ,32.20000076293945
493 ,32.15216827392578  ,32.60000228881836
494 ,32.557472229003906 ,32.70000076293945
495 ,32.5035514831543   ,33.5
496 ,33.44076156616211  ,37.79999923706055
497 ,38.27897262573242  ,39.5
498 ,38.94462966918945  ,40.5
499 ,39.664649963378906 ,41.29999923706055
500 ,40.2907829284668   ,42.0
501 ,40.81001663208008  ,42.29999923706055
502 ,41.05194091796875  ,39.400001525878906
503 ,38.39183807373047  ,38.5
504 ,37.847747802734375 ,38.5
505 ,37.99066162109375  ,38.400001525878906
506 ,37.794891357421875 ,38.29999923706055
507 ,37.70336151123047  ,38.400001525878906
508 ,37.89889907836914  ,38.400001525878906
509 ,37.807945251464844 ,38.5
510 ,37.93135452270508  ,40.10000228881836
511 ,39.58475875854492  ,40.70000076293945
512 ,39.91764831542969  ,40.79999923706055
513 ,39.94593811035156  ,40.79999923706055
514 ,39.94485092163086  ,40.5
515 ,39.71548843383789  ,40.29999923706055
516 ,39.55923843383789  ,38.70000076293945
517 ,37.95906448364258  ,38.60000228881836
518 ,38.01543045043945  ,39.0
519 ,38.39039993286133  ,39.20000076293945
520 ,38.5335693359375   ,39.0
521 ,38.26721954345703  ,39.10000228881836
522 ,38.40889358520508  ,39.10000228881836
523 ,38.42205047607422  ,39.10000228881836
524 ,38.41560363769531  ,39.10000228881836
525 ,38.398067474365234 ,36.10000228881836
526 ,35.06775665283203  ,33.29999923706055
527 ,32.52422332763672  ,32.70000076293945
528 ,32.5035285949707   ,32.5
529 ,32.340843200683594 ,32.29999923706055
530 ,32.105079650878906 ,32.20000076293945
531 ,32.09087371826172  ,32.20000076293945
532 ,32.13838195800781  ,32.0
533 ,31.888750076293945 ,31.899999618530273
534 ,31.920087814331055 ,31.899999618530273
535 ,31.93048667907715  ,31.899999618530273
536 ,31.970617294311523 ,31.700000762939453
